( ) 4. --- ____ are you? ---I’m eight.,What,How old,How,/,B,问句问的是年龄，回答是‘我八岁’。‘How old’是专门用来问年龄的，意思是‘多大’。其他选项‘What’问什么，‘How’问方式，都不对。
( ) 5. --Where’s Liu Tao? --- ____ under the tree.,It’s,He’s,He,/,B,Liu Tao是男孩，所以用He's，意思是'他在'。It's用于物品或动物，He后面少了is，所以选B。
"1. 你想知道同学多少岁了,你会说:",How old are you?,How old are your?,I’m seven.,/,A,问别人年龄时，应该说'How old are you?'，意思是'你多大了？'。B选项的'your'是'你的'，用在这里不对。C选项是回答'我七岁'，不是问问题。
"2. 同学生日聚会上,你会对他说什么祝福的话:",How old are you?,Happy Birthday to you.,This is for you.,/,B,在生日聚会上，我们应该说祝福的话。'Happy Birthday to you.' 意思是'祝你生日快乐'，是最合适的生日祝福。其他选项是问年龄或送礼物时说的话，不是祝福语。
"3. 同学问你多少岁了,你现在九岁,你会说:",How old are you?,I’m ten.,I’m nine..,/,C,当别人问你年龄时，你应该直接回答自己的年龄。题目说你现在九岁，所以要说“I’m nine.”。选项A是问别人年龄的问题，B是十岁，都不对。
"4. 你告诉同学,是上课的时候了,你会说:",It’s ti class.,It’s time for the cake.,You’re late.,/,A,正确答案是A。'It's time for class.'意思是'该上课了'，用来提醒同学上课时间到了。B选项说的是'该吃蛋糕了'，C选项是'你迟到了'，都不符合题目要求。
"5. 你想让同学许个愿,你会说:",Happy birthday.,This is for you.,Make a wish.,/,C,当你想让同学许个愿时，应该说“Make a wish”，意思是“许个愿吧”。A是“生日快乐”，B是“这是给你的”，都不符合让同学许愿的情境。
"( ) 1. --- ____ that your crayon? --Yes, ____ .",Is; it is,Is; isn’t,Are; they are,/,A,问句问‘那是你的蜡笔吗？’，主语‘that’是单数，所以用‘Is’。回答‘是的’，用‘it is’表示肯定。
( ) 2.---This rubber is for you. ____ --- ____,Yes,I’m sorry,Thank you,/,C,当别人送你东西时，要说'Thank you'表示感谢。A是回答一般疑问句的，B是道歉用的，D不是正确选项。
"( ) 3.--Is that ____ parrot? ---No, ____ isn’t.","you, it","your, he","your, it",/,C,第一空问‘那是你的鹦鹉吗？’，‘你的’用your。第二空回答‘不，它不是’，鹦鹉是动物，用it代替。所以选C。
( ) 4. Where’s my schoolbag?,That’s my schoolbag,It’s my schoolbag,It’s over there,/,C,问句问“我的书包在哪里？”，回答应该告诉书包的位置。C选项“It's over there”意思是“它在那边”，直接回答了位置，所以选C。A和B只是说“那是我的书包”，没有回答在哪里。
( ) 5. --Where’s Liu Tao? --- ____ under the tree.,It’s,He’s,He,/,B,Liu Tao是男孩，所以用He's，意思是'他在'。句子问他在哪里，回答要说他在树下，所以选B。
( ) 1. How old ____ you?,is,am,are,/,C,这道题问的是‘你多大了？’。在英语里，‘you’（你/你们）和‘are’是好朋友，总是搭配在一起。所以这里要选C. are。
( ) 2.I ____ two.,am,is,are,/,A,主语是I（我），后面跟be动词要用am。记住口诀：I用am，you用are，is跟着他她它。
( ) 3.-- ____ . –Thank you!,Please open the door,Where’s the cake?,Here you are.,/,C,当别人说'Thank you!'时，前面通常有人给了东西或帮助。'Here you are.'意思是'给你'，是给别人东西时常说的话，所以最合适。
( ) 4. ---Look at the parrot! --- ____ lovely!,What’s,What,How,/,C,这里要表达‘多么可爱啊！’是感叹句。英语中，用‘How’来感叹形容词，比如‘How lovely!’。‘What’后面要加名词，比如‘What a lovely parrot!’。所以选C。
( ) 5. This pencil is ____ you.,for,at,to,/,A,这道题是问“这支铅笔是给你的。”在英语中，表示“给某人”或“为某人”时，我们通常用介词“for”。所以选A。
"( ) 1. Is that a pencil? -- ____ , it’s a pen.","Yes, it is","Yes, I am.","No, it isn’t.",/,C,"问句问‘那是一支铅笔吗？’，回答是‘不，它是一支钢笔。’所以要用否定回答。C选项‘No, it isn’t.’是正确的，意思是‘不，它不是。’"
( ) 2.---This is for you. ____ --- ____ .,"Yes, it is",OK,Thank you,/,C,当别人送你东西或说'This is for you'时，你应该礼貌地说'Thank you'表示感谢。选项A是回答'Is this...?'的问题，选项B表示同意，都不合适。
( ) 3.— ____ is it?. ____ –It’s two o’clock.,What,What colour,What time,/,C,问句问的是时间，回答是'两点钟'。'What time'是专门用来问时间的，所以选C。其他选项A问事物，B问颜色，都不对。
( ) 4.Where ____ your pencil?,am,is,are,/,B,这道题问的是‘你的铅笔在哪里？’。‘pencil’（铅笔）是单数，所以要用‘is’。‘am’只能和‘I’（我）一起用，‘are’是和‘you’（你/你们）或复数名词一起用的。
( ) 5. -- ____ are you? --I’m nine.,How,How old,What,/,B,答句'I’m nine.'意思是'我九岁'，问的是年龄。'How old'是问年龄的固定说法，所以选B。A问方式或状态，C问事物，都不对。
( ) 1. It’s time ____ breakfast.,to,for,in,/,B,'It's time for...' 是一个固定搭配，意思是'该做...的时间了'。后面直接跟名词，比如 breakfast（早餐）。所以选B。
( ) 2.—What time is it? -- ____ .,It’s a clock,I’m seven,It’s ten o’clock.,/,C,当别人问“What time is it?”（现在几点了？），我们应该回答具体的时间。/“It’s ten o’clock.”意思是“现在是十点钟”，这是正确的回答。选项A说“它是一个钟”，选项B
( ) 3.—Where is David? -- ____ in the library.,It’s,He’s,She’s,/,B,David是男孩名字，所以用He's（He is的缩写）表示'他在'。It's用于物品或动物，She's用于女孩。题目问David在哪里，回答他在图书馆。
"( ) 4.Wake ____ , Su Hai.",up,on,at,/,A,这道题考的是固定搭配。'Wake up' 意思是'醒来'或'叫醒'，是一个常用的短语。其他选项'on'和'at'在这里都不合适。
( ) 5. It’s eight AM. It’s time for ____ .,bed,dinner,class,/,C,早上八点（eight AM）是上学时间，所以该去上课了。'It's time for class' 意思是'该上课了'。bed是睡觉，dinner是晚餐，都不对。
( ) 1. -- ____ is it? --It’s two o’clock.,What,What colour,What time,/,C,问句问的是‘几点了？’，回答是‘两点钟’。所以应该用询问时间的‘What time’。其他选项A问‘什么’，B问‘什么颜色’，都不对。
( ) 2.— ____ are you? --I’m nine.,How,How old,What time,/,B,问句问的是年龄，回答是“我九岁”，所以要用“How old”来提问。其他选项意思不对：How是问方式，What time是问时间。
( ) 3.—Here ____ are. ____ –Thank you.,your,you,my,/,B,这里应该填“you”，意思是“给你”。完整的句子是“Here you are.”，是给别人东西时常用的礼貌用语。后面对方说“Thank you”表示感谢。
"( ) 4.Hurry ____ , Tom.",up,on,at,/,A,Hurry up 是固定搭配，意思是“快点”。其他选项 on 和 at 不能和 hurry 这样搭配使用。
( ) 5. It’s time for ____ .,go to bed,dinner,have dinner,/,B,It's time for 后面要加一个名词，表示“该做某事了”。dinner是名词“晚餐”。A和C都是动词短语，不正确。所以选B。
( ) 1.He’s David. He is ____ brother.,my,/,you,/,A,这里说的是‘他是大卫。他是我的兄弟。’表示‘我的’要用my。其他选项不对：B表示没有词，C是‘你的’，D不是正确选项。
( ) 2. ____ nice picture!,How,What,What a,/,C,当我们看到漂亮的东西时，可以用'What a'开头表示感叹。'picture'是可数名词单数，所以前面要加'a'。'How'后面通常直接跟形容词，比如'How nice!'。
( ) 3.— ____ that ? ---She is my sister.,Who’s,Where’s,What’s,/,A,问句问的是“那是谁？”，回答是“她是我妹妹。”，所以应该用Who's（Who is的缩写）来提问。
( ) 4. We ____ twins.,are,is,am,/,A,主语We是复数，表示“我们”，所以要用are。is用于单数，如he is；am用于I am。
( ) 5. I can see a bird ____ the tree.,in,on,at,/,A,小鸟在树里面，比如在树叶中间，所以用‘in’。如果东西在树表面，比如苹果在树枝上，才用‘on’。
( ) 1. It’s time ____ drink.,for,to,is,/,B,固定搭配是It's time to do something，意思是“该做某事了”。这里后面是动词drink，所以选to。
"( ) 2. ____ these ducks? No, ____ chickens.",Is; it’s,Are; they’re,Is; they’re,/,B,这些鸭子是复数，所以用Are提问。回答时用they're指代这些动物，表示它们是鸡。
( ) 3.—What are those ____ the tree? - They are apples.,on,in,at,/,A,树上长出来的东西用'on'，比如苹果长在树上。如果东西是外来的，比如小鸟在树上，就用'in'。这里苹果是树上长的，所以选A。
( ) 4. -- ____ are they? ---They’re over there.,What,Where,Who,/,B,问句问的是“他们在哪里？”，回答是“他们在那边”，所以应该用询问地点的疑问词“Where”。
( ) 5. ---What colour is the pen? --It’s ____ orange.,a,an,/,/,C,orange在这里表示颜色，不是指一个橙子。表示颜色的词前面通常不加a或an，所以选C。
( ) 1.—Who is the woman? -- ____ my aunt.,He’s,She’s,she’s,/,B,问句问的是“那个女人是谁？”，回答时要用“她”来指代。选项B“She’s”是“She is”的缩写，意思是“她是”，符合题意。选项A用“他”不对，/首字母没大写，/不存在。
( ) 2.—Is she your aunt? --- ____ .,"Yes, he is.","No, he’s my cousin.","No, she’s my mother.",/,C,问句问的是'she'（她），所以回答也要用'she'。A和B用了'he'（他），不对。C用'she'，并且回答正确：'不，她是我妈妈。'
"( )3. –Su Hai, who is she? --She’s Su Yang. She’s my ____ .",friend,brother,sister,/,C,题目问‘她是谁？’回答是‘她是苏阳。’苏阳是女孩名，所以她是我的姐妹。sister就是姐妹的意思，所以选C。
( ) 4. Mike is ____ brother.,my,me,I,/,A,这里需要表示‘我的哥哥’，所以要用‘我的’这个词。‘my’就是‘我的’的意思。‘me’和‘I’都是‘我’，但这里不是要‘我’，而是要‘我的’。
( ) 5.—Who is that ____ ? --He’s my little brother.,boy,woman,man,/,A,答句说“He’s my little brother.”，意思是“他是我的小弟弟”，所以问句问的是“那个男孩是谁？”。boy是男孩，woman是女人，man是男人，D选项没有内容，所以选A。
"( )1. It’s hot . ____ the window, please.",Close,open,Open,/,C,因为天气很热，所以我们需要打开窗户让空气流通。'Open'是打开的意思，而且句子开头要大写，所以选C。
( ) 2. ____ your book and read the story(故事).,Close,Open,Look,/,B,故事在书里，所以要先打开书才能读。'Open'是打开的意思，'Close'是关上，'Look'是看，都不对。
( ) 3. You are late. ____ .,"OK, Miss Li.","I’m sorry, Miss Li.",OK.,/,B,"别人说你迟到了，你应该礼貌地说对不起。B选项'I'm sorry, Miss Li.'就是道歉的意思，所以选B。"
"( ) 4. ____ to your friend, please.",Shout,Talk,Eat,/,B,选B。'Talk to your friend'意思是'和你的朋友说话'，这是礼貌的交流方式。A是'大喊'不礼貌，C是'吃'不符合语境，D是错误选项。
"( )5.Look,the bird is ____ the tree.",on,at,in,/,C,小鸟在树里面，比如在树枝间或树叶里，所以用in the tree。on the tree 通常指长在树上的东西，比如苹果。at the tree 表示在树旁边，不常用。
( ) 6. Don’t ____ . My sister is sleeping.,run,sleep,shout,/,C,句子说‘我妹妹在睡觉’，所以我们要保持安静。‘shout’是‘大声喊叫’的意思，会吵醒妹妹，所以选C。其他选项‘run’（跑）和‘sleep’（睡觉）不太符合逻辑。
( ) 7. ____ is that ? It’s a chair.,What,Where,What colour,/,A,问句问‘那是什么？’，回答是‘它是一把椅子’。所以应该用‘What’来提问物品是什么。其他选项‘Where’问地点，‘What colour’问颜色，都不合适。
( ) 8. ____ is my English book ? It’s on the chair.,What,Where,What colour,/,B,问句在问英语书在哪里，回答是‘在椅子上’，所以应该用询问地点的‘Where’。
"( )9.Stand ____ ,please.",on,down,up,/,C,Stand up 是“起立”的意思，是固定搭配。Stand on 是“站在...上”，Stand down 是“退下”，都不符合句意。所以选C。
"( )10.A:Is this your puppy ? ____ No, I’m not A No, I'm",not.,"Yes, it is.",This is my puppy.,/,B,问句问‘这是你的小狗吗？’，回答‘不，我不是’不对，因为问的是小狗。应该说‘是的，它是’或‘不，它不是’。选项B‘是的，它是’是正确回答。
"( ) 1. It’s too cold(冷). ____ the door, please.",Don’t open,Open,Talk,/,B,因为天气太冷，所以需要关上门保暖。'Open the door'意思是'开门'，符合句意。A是'不要开门'，C是'说话'，都不合适。
( ) 2.----- ____ the schoolbag?------ It’s in the desk.,Where,What’s,Where’s,/,C,问句问的是‘书包在哪里？’，回答是‘它在书桌里’。所以问句应该用‘Where is’来提问位置。‘Where’s’是‘Where is’的缩写，所以选C。
( ) 3. ---- Is this a crayon? ----- ____ .,"Yes, it isn’t.","Yes, please.","No, it isn’t.",/,C,"问句是'这是一支蜡笔吗？'，回答时如果是否定，要说'不，它不是'。/'No, it isn’t.'是正确的否定回答。选项A和B的回答方式不正确。"
( ) 4. ____ ! A beautiful doll!,look,Look,Look at,/,B,这是一个感叹句，开头要大写。'Look'是看的意思，后面有感叹号，表示提醒别人看。'Look at'后面需要接看的东西，这里没有，所以选B。
"( ) 5. — Don’t listen ____ Sam, Bobby.—OK.",/,for,to,/,C,listen to 是固定搭配，意思是“听某人说话”。这句话说“不要听Sam的话”，所以选C。其他选项都不对。
( ) 6. The bird is ____ the tree now.,on,in,/,/,B,小鸟在树上，我们通常用“in the tree”，因为小鸟是在树的枝叶里面。如果是长在树上的东西，比如苹果，才用“on the tree”。
"( ) 7. ------What’s ____ over there?
----- It’s ____ orange jacket.",this; an,that; a C . that; an,/,/,C,远处的东西用'that'。'orange'以元音音素开头，前面用'an'。所以选C。
( ) 8..----- ____ your pencil in the schoolbag?,Is,it’s,Where’s,/,A,这道题问的是“你的铅笔在书包里吗？”，这是一个一般疑问句。句子中已经有“in the schoolbag”表示地点，所以不需要用Where's。it's是“它是”的意思，不符合题意。Is放在句首可以构
( ) 9. Is this ____ pen?,you,your,she,/,B,这道题问的是‘这是____钢笔吗？’我们需要一个表示‘谁的’的词。‘you’是‘你’，‘she’是‘她’，都不合适。‘your’是‘你的’，放在这里意思正确，所以选B。
( ) 10. ____ shout in the library.,It’s,Don’t,Not,/,B,图书馆要保持安静，所以这里要用表示禁止的句子。'Don't' 意思是'不要'，后面加动词原形，告诉别人不要做某事。其他选项都不对。
"( ) 1. that your crayon? Yes, ____ .","Is, it is. B, Is,it isn’t.",选项B,"Are, they are.",/,A,"问句开头是‘Is that...’，所以答句要用‘it is’来回答。选项A是正确的‘Is, it is.’，意思是‘那是你的蜡笔吗？是的，它是。’"
( ) 2. Is this ____ English book?,I,you,your,/,C,这里问的是‘这是你的英语书吗？’，需要表示‘你的’这个词。‘your’就是‘你的’的意思，所以选C。I是‘我’，you是‘你’，都不对。
"( ) 3.— Don’t listen ____ Sam, Bobby.—OK.",/,for,to,/,C,listen 后面要加 to 才能表示“听某人说话”。所以选 C。意思是“不要听 Sam 说话，Bobby。”
"( ) 4. It’s too cold(冷). ____ the window, please.",Don’t open,Open,Talk,/,A,因为天气太冷了，所以不应该开窗户。'Don't open' 意思是'不要打开'，符合题意。
( ) 5. -- ____ . ____ – It’s on the chair.,Is this a chair?,Where’s the book?,What’s this?,/,B,因为回答是“它在椅子上”，所以问题应该是问“书在哪里？”。选项B是“Where’s the book?”，意思是“书在哪里？”，正好匹配回答。
( ) 6. Don't drink my ____ .,A ____ milk,hot dog,sweet,/,A,这里要选一个可以喝的东西。牛奶（milk）是可以喝的。热狗（hot dog）是吃的，糖果（sweet）也是吃的，所以选A。
( ) 7. This rubber is for you. .,Yes.,OK.,Thank you.,/,C,当别人给你东西时，你应该说“Thank you”表示感谢。其他选项“Yes”和“OK”是表示同意，不适合这个情景。
"( ) 8. -- ____ . ____ -- Yes, Miss Li.",Close the door.,"Good morning, Miss Li.",Where is it?,/,B,"因为对方回答“Yes, Miss Li”，说明前面是老师在打招呼。选项B“Good morning, Miss Li”是早上问好，符合对话逻辑。"
( ) 9. --- ____ Yang Ling? --- ____ behind the door.,Where's; He's,Where's ; She’s,Where; She's,/,B,Yang Ling是女孩名字，所以用She's。问地点用Where's，意思是'在哪里'。答句说'在门后面'，所以选B。
( ) 10.--Don’t shout. ____ -- ____,Sorry.,No.,"Yes, it is.",/,A,当别人提醒你不要大喊时，你应该礼貌地道歉。选项A 'Sorry.' 表示道歉，是合适的回答。其他选项都不符合礼貌的回应。
( ) 27. — ____ is your schoolbag? ____ —It’s in the desk.,What,Where,Look,/,B,问句问的是书包在哪里，回答是“在桌子里”，所以要用问地点的词Where。What是问什么，Look是看，都不对。
"( ) 28. —Please look at my skirt.
— ____ beautiful!",What,Where,How,/,C,这里是在赞美裙子漂亮，'How beautiful!' 意思是'多么漂亮啊！'。'How' 用来表达感叹，表示'多么'的意思，符合句子的意思。
( ) 29. This ____ your pen. Your pen is over there.,not,isn’t,no,/,B,句子需要否定，但A和C不能单独构成否定句。B 'isn't' 是 'is not' 的缩写，放在this后面表示'这不是'，符合语法。
( ) 30.This is ____ English book.,an,a,/,/,A,English以元音音素开头，前面用an。a用于辅音音素开头的单词前。
( ) 31. —Where is your T-shirt? ____ —It’s ____ .,on the bed,brown,nice,/,A,问句问T恤在哪里，所以回答要说位置。A说在床上，是位置。B说颜色，C说好看，都不对。D是错误选项。
"( ) 32. —Don’t eat in class, Mike. ____ — ____ .",This is for you.,Thank you.,I’m sorry.,/,C,老师告诉Mike不要在课堂上吃东西，Mike应该道歉。/ 'I'm sorry.' 是表示道歉的正确回答，意思是'对不起'。
"( ) 33. —I’m hungry. — ____ the pie, please.",Eat,Drink,Look,/,A,因为‘I’m hungry’意思是‘我饿了’，饿了就要吃东西。pie是‘馅饼’，属于食物，所以应该用‘吃’这个词，也就是Eat。Drink是‘喝’，Look是‘看’，都不对。
( ) 34. My father is not here. Where’s ____ ?,he,she,me,/,A,题目问‘我爸爸不在这里，他在哪里？’爸爸是男性，所以用‘he’代替。其他选项：B是‘她’，C是‘我’，都不对。
( ) 35.Look ____ the blackboard.,in,/,at,/,C,看黑板要说“look at”，这是一个固定搭配，意思是“看着……”。这里不能用in或直接省略，所以选C。
"( ) 36.— ____ that your T-shirt? —Yes, ____",Is; that is.,Is; it is.,"Is, it isn’t.",/,B,"问句问“那是你的T恤吗？”，用Is that...开头。回答时，用it代替that，所以是Yes, it is。"
"( ) 37.同桌找不到他的橡皮,他可以说:",Where’s your rubber?,Where’s my rubber?,Is this your rubber?,/,B,同桌找不到自己的橡皮，所以应该问“我的橡皮在哪里？”。B选项“Where’s my rubber?”意思是“我的橡皮在哪里？”，符合情景。A是问别人的橡皮，C是问这是不是你的橡皮，都不对。
"( ) 38.课上有同学在教室讲话,你可以说:",Don’t talk here.,Talk in class.,I’m sorry.,/,A,在教室里，如果有同学上课讲话，我们应该提醒他不要说话。A选项“Don’t talk here.”意思是“不要在这里说话”，这是正确的提醒。B选项是“在课堂上说话”，这不对。C选项是“对不起”，不相关。
"( ) 39.你想让别人坐在你的椅子上,你可以说:",Sit on my desk.,Sit on my chair.,Stand on the desk.,/,B,你想让别人坐在你的椅子上，所以要说“坐在我的椅子上”。A是“坐在我的桌子上”，C是“站在桌子上”，都不对。B是正确答案。
"( ) 40.你想告诉别人这不是你的帽子,你可以说:",This is your cap.,This is your cap.,This isn’t my cap.,/,C,题目说‘这不是我的帽子’，所以要说‘This isn’t my cap.’。A和B都说‘这是你的帽子’，意思不对。D选项没有内容。
"( ) 41.你想让别人听你说,你可以说:",Please listen to me.,Don’t listen to the parrot.,Look at me.,/,A,当你想让别人听你说话时，应该说“请听我说”，也就是“Please listen to me.”。B选项是叫别人不要听鹦鹉说话，C选项是叫别人看着你，都不符合题目要求。
"( ) 42.你想询问别人那是不是他的钢笔时,你可以说:",Where’s my pen?,Is that your pen?,It’s my pen.,/,B,当你想问别人那是不是他的钢笔时，应该用疑问句。B选项“Is that your pen?”意思是“那是你的钢笔吗？”，正好是询问别人的正确说法。A是问钢笔在哪，C是告诉别人这是我的钢笔，都不符合问题要
( ) 1. ____ Su Yang and Su Hai ____ ?,Is;twins,Are;twins,Are;twin,/,B,主语是两个人，所以用Are。twin表示双胞胎，复数形式twins。所以选B：Are;twins。
"( ) 2.---You’re late (迟到), Helen. --- ____","OK, Miss Li.","I’m sorry, Miss Li.",All right.,/,B,"因为Helen迟到了，所以应该向老师道歉。B选项'I'm sorry, Miss Li.'意思是'对不起，李老师'，是最合适的回答。"
( ) 3.This is Liu Tao. ____ is my brother.,I,He,She,/,B,Liu Tao是男孩，所以用He（他）。I是我，She是她，都不对。
( ) 4.These ____ apples.,is,isn’t,aren’t,/,C,These 表示'这些'，是复数形式。apples 也是复数。所以动词要用 are。aren't 是 are not 的缩写，意思是'不是'。句子意思是'这些不是苹果'。
( ) 5. --- ____ my toy car? ---It’s on the desk.,What’s,Where,Where’s,/,C,问句在问玩具车在哪里，所以要用Where。因为my toy car是单数，所以需要加is，缩写为Where's。回答是It's on the desk，也说明问的是地点。
( ) 6. Welcome ____ my farm!,for,to,with,/,B,“Welcome to...” 是一个固定搭配，意思是“欢迎来到...”。比如“Welcome to China!”（欢迎来到中国！）。所以这里要说“Welcome to my farm!”（欢迎来到
( ) 7. ---It’s seven in the morning. ---Time to ____ .,go to school,go home,go to bed,/,A,早上七点该去上学啦！go to school是上学，go home是回家，go to bed是睡觉。早上七点最合适的就是去上学哦。
( ) 8. ---What are these? --- ____ are my pictures.,Those,This,They,/,C,问句问‘这些是什么？’，回答时要用‘They’来指代前面提到的复数‘these’。‘Those’是‘那些’，‘This’是‘这个’，都不对。
( ) 9. --- ____ are you? --- I’m six.,How,Where,What,/,A,因为回答是‘我六岁’，这是在说年龄。问年龄时，我们用‘How old are you?’。这里选项里只有‘How’是问年龄的，所以选A。
( ) 10. I can see two big birds ____ that tree.,In,at,on,/,A,小鸟在树里面，比如在树叶间或树枝间，我们用‘in’。小鸟站在树顶上或表面，才用‘on’。这里小鸟在树里面，所以选A。
( ) 1. ____ a nice schoolbag!,Who,How,What,/,C,这道题是感叹句。'What' 用来感叹名词，这里'schoolbag'是名词，所以选C。意思是'多么漂亮的书包啊！'
( ) 2.It’s time ____ eat the cake.,to,for,in,/,A,固定搭配是It's time to do something，意思是“到做某事的时间了”。这里后面是动词eat，所以选A。B选项for后面通常跟名词。
( ) 3.— ____ my blue jacket? ____ —It’s over there.,What’s,Where,Where’s,/,C,问句在问蓝色夹克在哪里，所以要用Where's开头，意思是'在哪里'。回答是'它在那边'，也说明是问地点。What's是问什么，不对。
"( ) 4. --Are these ____ ? ____ --No, they are pigs.",ducks,pigs,a pig,/,A,问句问'这些是鸭子吗？'，回答'不，它们是猪。'所以空格里应该填鸭子。选项A是ducks（鸭子），符合题意。
"( ) 5.Don’t ____ the parrot, Sam.",listen,listen to,talk,/,B,选B。listen to 意思是“听”，后面可以接人或物。这里说“不要听鹦鹉说话”，所以用 listen to the parrot。listen 单独用后面不能直接加东西。
"( ) 6.你上课迟到了,听到老师说什么你可以进教室:",I’m sorry.,"Sit down, please.","Come in, please.",/,C,"上课迟到时，老师允许你进教室会说“请进来”，对应/“Come in, please.”。A是道歉，B是请坐，都不符合情景。"
"( ) 7.在图书馆看书,有人在谈话,你应该对他们说:",Don’t shout.,Don’t talk.,Don’t run.,/,B,在图书馆要保持安静，如果有人谈话，应该礼貌地提醒他们不要说话。'Don't talk.' 就是'不要说话'的意思，所以选B。
"( ) 8.你想告诉同学那不是你的铅笔,你会说:",This is my pencil.,That isn’t my pencil.,This isn’t my pen.,/,B,题目说‘那不是你的铅笔’，所以要说‘那不是我的铅笔’。B选项‘That isn’t my pencil.’就是这句话。A说‘这是我的铅笔’，不对。C说‘这不是我的钢笔’，铅笔和钢笔不一样，也不对。
"( ) 9.下午老师上课时,不可以说:","Hello,class.","Good morning,class.","Good afternoon,class.",/,B,下午上课时，应该说Good afternoon。Good morning是早上用的，所以老师下午上课时不能说这个。Hello任何时候都可以用，但下午更适合用Good afternoon。
"( ) 10.你想问别人这是不是他的叔叔,你会说:",Is this your uncle?,Is this your aunt?,Is that your uncle?,/,A,你想问‘这是不是你的叔叔’，所以要说‘Is this your uncle?’。A选项是对的。B选项问的是阿姨，C选项用‘that’问远处的人，但题目没有说人很远。
"( )1. Mum, ____ is my friend, David.",it,she,this,/,C,这里是在介绍朋友David，David是男孩，所以不能用she（她）。介绍身边的人时，我们通常用'This is...'（这是...）。所以选C。
( )2. I can see some pears ____ the tree.,in,on,at,/,B,树上长的水果，比如苹果、梨子，我们用“on the tree”。小鸟或小动物在树上，我们用“in the tree”。所以选B。
( )3. --- ____ is the bag? --- It’s behind the door.,Where,What,Who,/,A,问句问的是包在哪里，回答是“在门后面”，所以应该用询问地点的疑问词“Where”。
( )4. Clever Tom makes ice cream ____ his mum.,to,for,at,/,B,这道题选B。make sth for sb 是固定搭配，意思是“为某人做某物”。这里的意思是“聪明的汤姆为他的妈妈做冰淇淋”。其他选项不符合这个搭配。
( )5. --- What time is it? --- ____,It’s a clock.,I’m seven.,It’s ten o’clock.,/,C,当别人问“What time is it?”（几点了？），我们应该用“It's...”来回答时间。/“It's ten o'clock.”（十点钟了。）是正确的回答。选项A说“它是一个钟”，选项B
( )6. --- Are these pigs? --- ____ .,"Yes, it is.","Yes, they are pigs.","No, it isn’t.",/,B,"问句问“这些是猪吗？”，主语是复数these，回答时要用they代替。B选项“Yes, they are pigs.”正确对应了复数形式，并完整回答了问题。A和C用了单数it，所以不对。"
"( )7. --- Happy Birthday, Sam! --- ____ a nice cake!",How,It’s,What,/,C,这里用What感叹句，表示‘多么漂亮的蛋糕啊！’。How后面要加形容词，比如How nice。It's是‘它是’，不表示感叹。
( )8. --- How old are you? --- ____ .,I’m ten.,It’s ten.,I’m fine.,/,A,当别人问‘你多大了？’时，应该回答自己的年龄。A选项‘我十岁了’是正确的回答。B选项‘十点了’是回答时间，C选项‘我很好’是回答身体状况，都不对。
( )9. Don’t ____ the window. It’s cold (冷).,open,close,run,/,A,因为天气冷，所以不应该开窗。open是“打开”的意思，close是“关闭”，run是“跑”，都不符合。所以选A。
( )10. --- What’s this? --- It’s ____ English book.,an,a,/,/,A,因为English以元音音素开头，前面要用an。a用在辅音音素开头的单词前。所以选A。
( ) 1.How old are you? ____ .,I’m five.,It’s ten o’clock.,/,/,A,问句是“你几岁了？”，回答年龄要用“I'm + 数字”。A选项“I’m five.”意思是“我五岁”，是正确的回答。B选项说的是时间，和问题无关。
( ) 2.What are those? ____ .,It’s a chicken.,They’re ducks.,/,/,B,问句问'那些是什么？'，those是复数，回答也要用复数。B选项'They're ducks.'用了复数they和ducks，是正确的。A选项用了单数it和a chicken，不对。
( ) 3.Is that my pencil case? ____ .,"Yes, it is.","Yes, they are.",/,/,A,问句问'那是我的铅笔盒吗？'，'that'是单数，回答要用'it'。所以选A'是的，它是。'B用'they'是复数，不对哦。
( ) 4. ____ is she ? ____ She’s my mum.,Where,Who,/,/,B,问句问的是‘她是谁？’，回答是‘她是我妈妈’。‘Who’是用来问人的，所以选B。
( ) 5. ____ is the bag ? ____ It’s on the chair.,Where,What color ?,/,/,A,问句问的是包在哪里，回答是‘在椅子上’，所以要用问地点的词‘Where’。其他选项不合适。
"( ) 6.Mum, this is my friend, Tina. ____","Nice to meet you, Tina.","Goodbye, Tina.",/,/,A,"当介绍新朋友时，我们通常会说“很高兴认识你”。选项A“Nice to meet you, Tina.”就是这句话，所以选A。"
( ) 7.Are those pigs? ____,"Yes, it is",No. They’re chickens.,/,/,B,问句问“那些是猪吗？”，回答时要用“they”代替“those pigs”。选项B说“不，它们是鸡”，意思正确。选项A用“it”不对，因为“those pigs”是复数。
"( ) 8.What time is it, Mum?
——It’s ____ o’clock. It’s time for lunch.",eleven,seven,/,/,A,因为午饭时间通常是中午12点左右，但选项里没有12。11点接近午饭时间，所以选A。7点是早上，不是午饭时间。
( ) 9.Look at my toy car. ____ .,It’s a car,How lovely!,/,/,B,当别人给你看玩具车时，你应该先表达感受。'How lovely!'意思是'多可爱啊！'，这是礼貌和常见的回应。选项A只是重复说'它是辆车'，不太合适。
"( ) 10.Don’t drink,Yang Ling! ____",Thank you,I’m sorry.,/,/,B,当别人提醒你不要做某事时，你应该礼貌地道歉。Yang Ling被提醒不要喝东西，所以回答“I’m sorry.”表示歉意。
